Order ID,Order Date,Order Priority,Order Quantity,Order Status,Payment Method,Product Name,Product Category,Product Sub-Category,Unit Price,Unit Cost,Discount,Shipping Address,Shipping Method,Ship Date,Ship Mode,Packaging,Shipping Cost,Region,City,Zip Code,Ratings,Customer Segment,Customer Name,Customer Age,Email,Phone,Gender,Income
16,2020-01-02,Urgent,7,Received,In-App Wallet,LittleStar Shorts,Clothing,Kids,37.78,23.98,0.18,"45976 Sally Inlet, Lake Kathleen, ND 87694",Same-Day,2020-01-26,Ground,Envelope Large,34.98,South,South Antonio,32385,2,Consumer,Julia Howell,23,julia.howell@outlook.com,+1-375-352-6612,Female,97287.3
17,2020-01-02,Low,1,Received,In-App Wallet,ChefMaster KnifeSet,Home,Kitchen,181.21,115.24,0.27,"3353 Jackson Ways, New Karen, CO 40320",Express,2020-01-24,Air (Freight),Box Medium,23.96,North,Port Richard,73720,1,Corporate,Laura Gutierrez,23,laura.gutierrez@example.com,521.438.7555,Male,107668.4
17,2020-01-02,Low,6,Received,In-App Wallet,StaminaCore Barbell,Sports,Fitness,224.8,146.52,0.06,"3353 Jackson Ways, New Karen, CO 40320",Express,2020-01-24,Air (Freight),Box Medium,23.96,North,Port Richard,73720,,Corporate,Laura Gutierrez,23,laura.gutierrez@example.com,521.438.7555,Male,107668.4
18,2020-01-02,Medium,2,Received,In-App Wallet,SpinMaster Board,Sports,Indoor,180.23,140.88,0.07,"3879 Anthony Forest, Velazquezmouth, SC 77314",Same-Day,2020-01-22,Ground,Box Large,7.1,North,West Eriktown,97244,,Consumer,Sara Johnson,61,sara.johnson@hotmail.com,001-511-233-6830x7603,Male,139579.88
18,2020-01-02,Medium,3,Received,In-App Wallet,FlexPro Stepper,Sports,Fitness,170.69,124.93,0.19,"3879 Anthony Forest, Velazquezmouth, SC 77314",Same-Day,2020-01-22,Ground,Box Large,7.1,North,West Eriktown,97244,5,Consumer,Sara Johnson,61,sara.johnson@hotmail.com,001-511-233-6830x7603,Male,139579.88
18,2020-01-02,Medium,6,Received,In-App Wallet,Rainbow Shorts,Clothing,Kids,35.7,21.69,0.06,"3879 Anthony Forest, Velazquezmouth, SC 77314",Same-Day,2020-01-22,Ground,Box Large,7.1,North,West Eriktown,97244,5,Consumer,Sara Johnson,61,sara.johnson@hotmail.com,001-511-233-6830x7603,Male,139579.88
19,2020-01-02,Urgent,6,Received,In-App Wallet,FunPrint Hoodie,Clothing,Kids,51.43,45.61,0.5,"94427 Davis Park Apt. 564, East Kristopherbury, OK 79046",Same-Day,2020-01-12,Ground,Box Medium,41.6,West,Seanport,53035,,Consumer,Angela Foley,28,angela.foley@gmail.com,(586)749-6108x115,Female,148889.17
19,2020-01-02,Urgent,1,Received,In-App Wallet,SpinMaster Bike,Sports,Indoor,245.33,144.28,0.22,"94427 Davis Park Apt. 564, East Kristopherbury, OK 79046",Same-Day,2020-01-12,Ground,Box Medium,41.6,West,Seanport,53035,,Consumer,Angela Foley,28,angela.foley@gmail.com,(586)749-6108x115,Female,148889.17
19,2020-01-02,Urgent,7,Received,In-App Wallet,UrbanLine Skirt,Clothing,Women,72.93,45.61,0.35,"94427 Davis Park Apt. 564, East Kristopherbury, OK 79046",Same-Day,2020-01-12,Ground,Box Medium,41.6,West,Seanport,53035,2,Consumer,Angela Foley,28,angela.foley@gmail.com,(586)749-6108x115,Female,148889.17
19,2020-01-02,Urgent,3,Received,In-App Wallet,SurfaceBook Ultra,Electronics,Laptops,1270.15,800.12,0.02,"94427 Davis Park Apt. 564, East Kristopherbury, OK 79046",Same-Day,2020-01-12,Ground,Box Medium,41.6,West,Seanport,53035,2,Consumer,Angela Foley,28,angela.foley@gmail.com,(586)749-6108x115,Female,148889.17
19,2020-01-02,Urgent,8,Received,In-App Wallet,IdeaPad Ultra,Electronics,Laptops,2074.78,1426.35,0.26,"94427 Davis Park Apt. 564, East Kristopherbury, OK 79046",Same-Day,2020-01-12,Ground,Box Medium,41.6,West,Seanport,53035,,Consumer,Angela Foley,28,angela.foley@gmail.com,(586)749-6108x115,Female,148889.17
20,2020-01-02,High,3,Received,Debit Card,Alpine Sweater,Clothing,Men,72.86,39.69,0.38,"111 Jessica Points Suite 075, Mezahaven, VI 11696",Express,2020-01-19,Ground,Box Large,29.07,East,East Teresaside,94208,1,Small Business,Cheryl Holmes,51,cheryl.holmes@gmail.com,(707)305-4583x8674,Female,71931.96
20,2020-01-02,High,4,Received,Debit Card,ChefMaster Kettle,Home,Kitchen,141.67,70.91,0.24,"111 Jessica Points Suite 075, Mezahaven, VI 11696",Express,2020-01-19,Ground,Box Large,29.07,East,East Teresaside,94208,,Small Business,Cheryl Holmes,51,cheryl.holmes@gmail.com,(707)305-4583x8674,Female,71931.96
20,2020-01-02,High,1,Received,Debit Card,PowerDrive Mat,Sports,Fitness,198.32,164.9,0.03,"111 Jessica Points Suite 075, Mezahaven, VI 11696",Express,2020-01-19,Ground,Box Large,29.07,East,East Teresaside,94208,1,Small Business,Cheryl Holmes,51,cheryl.holmes@gmail.com,(707)305-4583x8674,Female,71931.96
20,2020-01-02,High,8,Received,Debit Card,CardioMax Mat,Sports,Fitness,144.97,93.52,0.23,"111 Jessica Points Suite 075, Mezahaven, VI 11696",Express,2020-01-19,Ground,Box Large,29.07,East,East Teresaside,94208,,Small Business,Cheryl Holmes,51,cheryl.holmes@gmail.com,(707)305-4583x8674,Female,71931.96
20,2020-01-02,High,10,Received,Debit Card,BakePro Pan,Home,Kitchen,108.34,74.19,0.24,"111 Jessica Points Suite 075, Mezahaven, VI 11696",Express,2020-01-19,Ground,Box Large,29.07,East,East Teresaside,94208,,Small Business,Cheryl Holmes,51,cheryl.holmes@gmail.com,(707)305-4583x8674,Female,71931.96
21,2020-01-03,Critical,4,Received,Credit Card,ChefMaster Juicer,Home,Kitchen,127.72,97.0,0.36,"4352 Garcia Views Suite 523, Charlesstad, OH 61436",Same-Day,2020-01-26,Air (Post),Envelope Small,7.27,North,East Christinamouth,53361,,Home Office,Crystal James,36,crystal.james@example.com,846.513.7355,Male,129325.09
22,2020-01-03,Medium,3,Received,Credit Card,SteelChef Juicer,Home,Kitchen,178.16,156.36,0.24,"4650 Newton Place Suite 646, West Cynthia, MS 84289",Express,2020-01-24,Air (Freight),Box Large,41.26,North,Rodriguezburgh,66815,2,Corporate,Ashley Elliott,67,ashley.elliott@yahoo.com,(790)845-1164x3890,Female,73921.01
22,2020-01-03,Medium,4,Received,Credit Card,TrailBlazer Backpack,Sports,Outdoor,486.77,243.74,0.07,"4650 Newton Place Suite 646, West Cynthia, MS 84289",Express,2020-01-24,Air (Freight),Box Large,41.26,North,Rodriguezburgh,66815,,Corporate,Ashley Elliott,67,ashley.elliott@yahoo.com,(790)845-1164x3890,Female,73921.01
22,2020-01-03,Medium,3,Received,Credit Card,Redmi Edge,Electronics,Mobile Phones,969.03,655.51,0.43,"4650 Newton Place Suite 646, West Cynthia, MS 84289",Express,2020-01-24,Air (Freight),Box Large,41.26,North,Rodriguezburgh,66815,,Corporate,Ashley Elliott,67,ashley.elliott@yahoo.com,(790)845-1164x3890,Female,73921.01
22,2020-01-03,Medium,8,Received,Credit Card,Olympus Visio,Electronics,Cameras,1397.59,1122.96,0.31,"4650 Newton Place Suite 646, West Cynthia, MS 84289",Express,2020-01-24,Air (Freight),Box Large,41.26,North,Rodriguezburgh,66815,2,Corporate,Ashley Elliott,67,ashley.elliott@yahoo.com,(790)845-1164x3890,Female,73921.01
22,2020-01-03,Medium,3,Received,Credit Card,CozyNest Frame,Home,Decor,166.48,139.04,0.11,"4650 Newton Place Suite 646, West Cynthia, MS 84289",Express,2020-01-24,Air (Freight),Box Large,41.26,North,Rodriguezburgh,66815,,Corporate,Ashley Elliott,67,ashley.elliott@yahoo.com,(790)845-1164x3890,Female,73921.01
22,2020-01-03,Medium,2,Received,Credit Card,GymMaster Rope,Sports,Fitness,170.48,99.69,0.12,"4650 Newton Place Suite 646, West Cynthia, MS 84289",Express,2020-01-24,Air (Freight),Box Large,41.26,North,Rodriguezburgh,66815,,Corporate,Ashley Elliott,67,ashley.elliott@yahoo.com,(790)845-1164x3890,Female,73921.01
23,2020-01-03,Urgent,5,Received,Credit Card,Ricoh SnapLuxe,Electronics,Cameras,1501.77,968.37,0.01,"408 Alisha Flats Apt. 083, Flowersmouth, KS 64682",Express,2020-01-11,Air (Freight),Box Medium,49.73,East,Tammyfort,71083,,Corporate,Brandi Burns,20,brandi.burns@outlook.com,871-846-1839x249,Male,128717.81
23,2020-01-03,Urgent,2,Received,Credit Card,ModernArt Frame,Home,Decor,169.4,113.43,0.28,"408 Alisha Flats Apt. 083, Flowersmouth, KS 64682",Express,2020-01-11,Air (Freight),Box Medium,49.73,East,Tammyfort,71083,,Corporate,Brandi Burns,20,brandi.burns@outlook.com,871-846-1839x249,Male,128717.81
23,2020-01-03,Urgent,4,Received,Credit Card,KitchenPro Juicer,Home,Kitchen,163.8,85.72,0.03,"408 Alisha Flats Apt. 083, Flowersmouth, KS 64682",Express,2020-01-11,Air (Freight),Box Medium,49.73,East,Tammyfort,71083,4,Corporate,Brandi Burns,20,brandi.burns@outlook.com,871-846-1839x249,Male,128717.81
23,2020-01-03,Urgent,2,Received,Credit Card,ZenBook Vision,Electronics,Laptops,1259.29,1019.16,0.26,"408 Alisha Flats Apt. 083, Flowersmouth, KS 64682",Express,2020-01-11,Air (Freight),Box Medium,49.73,East,Tammyfort,71083,,Corporate,Brandi Burns,20,brandi.burns@outlook.com,871-846-1839x249,Male,128717.81
24,2020-01-03,Low,9,Received,In-App Wallet,Canon SnapLuxe,Electronics,Cameras,1522.83,981.36,0.26,"653 Christine Row, West Samantha, SD 19667",Same-Day,2020-01-05,Air (Post),Box Large,19.06,East,Lake Dustinport,20996,1,Corporate,Christie Cook,42,christie.cook@gmail.com,001-471-939-8233x3167,Female,67232.58
24,2020-01-03,Low,7,Received,In-App Wallet,IdeaPad Pro,Electronics,Laptops,1578.56,1107.68,0.39,"653 Christine Row, West Samantha, SD 19667",Same-Day,2020-01-05,Air (Post),Box Large,19.06,East,Lake Dustinport,20996,,Corporate,Christie Cook,42,christie.cook@gmail.com,001-471-939-8233x3167,Female,67232.58
24,2020-01-03,Low,6,Received,In-App Wallet,GoPro TrailCam,Electronics,Cameras,1413.39,1079.5,0.02,"653 Christine Row, West Samantha, SD 19667",Same-Day,2020-01-05,Air (Post),Box Large,19.06,East,Lake Dustinport,20996,5,Corporate,Christie Cook,42,christie.cook@gmail.com,001-471-939-8233x3167,Female,67232.58
24,2020-01-03,Low,2,Received,In-App Wallet,RusticPro Sofa,Home,Furniture,616.41,357.73,0.14,"653 Christine Row, West Samantha, SD 19667",Same-Day,2020-01-05,Air (Post),Box Large,19.06,East,Lake Dustinport,20996,,Corporate,Christie Cook,42,christie.cook@gmail.com,001-471-939-8233x3167,Female,67232.58
24,2020-01-03,Low,3,Received,In-App Wallet,RusticPro Stool,Home,Furniture,963.35,499.91,0.27,"653 Christine Row, West Samantha, SD 19667",Same-Day,2020-01-05,Air (Post),Box Large,19.06,East,Lake Dustinport,20996,5,Corporate,Christie Cook,42,christie.cook@gmail.com,001-471-939-8233x3167,Female,67232.58
25,2020-01-03,Low,5,Received,Credit Card,GymMaster Mat,Sports,Fitness,132.14,77.23,0.19,"643 Vasquez Forge Apt. 208, New Daniel, NH 16362",Same-Day,2020-01-09,Ground,Box Large,24.32,North,North Travis,85865,,Home Office,Dawn Hodges,46,dawn.hodges@yahoo.com,3212775769,Male,78766.01
25,2020-01-03,Low,8,Received,Credit Card,MotoEdge Ultra,Electronics,Mobile Phones,658.47,436.05,0.31,"643 Vasquez Forge Apt. 208, New Daniel, NH 16362",Same-Day,2020-01-09,Ground,Box Large,24.32,North,North Travis,85865,,Home Office,Dawn Hodges,46,dawn.hodges@yahoo.com,3212775769,Male,78766.01
25,2020-01-03,Low,2,Received,Credit Card,AmbientGlow Frame,Home,Decor,317.84,254.88,0.03,"643 Vasquez Forge Apt. 208, New Daniel, NH 16362",Same-Day,2020-01-09,Ground,Box Large,24.32,North,North Travis,85865,,Home Office,Dawn Hodges,46,dawn.hodges@yahoo.com,3212775769,Male,78766.01
25,2020-01-03,Low,6,Received,Credit Card,FlexBook Studio,Electronics,Laptops,2075.85,1555.08,0.11,"643 Vasquez Forge Apt. 208, New Daniel, NH 16362",Same-Day,2020-01-09,Ground,Box Large,24.32,North,North Travis,85865,,Home Office,Dawn Hodges,46,dawn.hodges@yahoo.com,3212775769,Male,78766.01
25,2020-01-03,Low,6,Received,Credit Card,Breeze Shorts,Clothing,Men,72.03,41.83,0.4,"643 Vasquez Forge Apt. 208, New Daniel, NH 16362",Same-Day,2020-01-09,Ground,Box Large,24.32,North,North Travis,85865,,Home Office,Dawn Hodges,46,dawn.hodges@yahoo.com,3212775769,Male,78766.01
25,2020-01-03,Low,4,Received,Credit Card,RusticPro Cabinet,Home,Furniture,1122.38,929.39,0.2,"643 Vasquez Forge Apt. 208, New Daniel, NH 16362",Same-Day,2020-01-09,Ground,Box Large,24.32,North,North Travis,85865,1,Home Office,Dawn Hodges,46,dawn.hodges@yahoo.com,3212775769,Male,78766.01
26,2020-01-03,Critical,8,Received,Debit Card,SoftCloud Shorts,Clothing,Kids,42.1,34.5,0.21,"839 Daniel Ways, Merrittside, SC 25308",Ordinary,2020-01-31,Air (Post),Bubble Envelope Small,15.67,Central,East Eric,79745,,Corporate,Debra Newton,35,debra.newton@gmail.com,(632)457-7693x440,Female,126127.24
26,2020-01-03,Critical,2,Received,Debit Card,KitchenPro Pan,Home,Kitchen,187.31,161.87,0.09,"839 Daniel Ways, Merrittside, SC 25308",Ordinary,2020-01-31,Air (Post),Bubble Envelope Small,15.67,Central,East Eric,79745,,Corporate,Debra Newton,35,debra.newton@gmail.com,(632)457-7693x440,Female,126127.24
27,2020-01-03,Critical,4,Received,Debit Card,AquaSport Stove,Sports,Outdoor,437.75,364.24,0.42,"41440 Leslie Cape Suite 911, West Jesus, WI 39429",Ordinary,2020-01-25,Air (Freight),Box Large,44.9,Central,Lloydton,64646,,Consumer,Kimberly Martinez,70,kimberly.martinez@yahoo.com,336-978-5112x06910,Male,112022.03
27,2020-01-03,Critical,1,Received,Debit Card,LittleStar Jeans,Clothing,Kids,18.79,16.4,0.41,"41440 Leslie Cape Suite 911, West Jesus, WI 39429",Ordinary,2020-01-25,Air (Freight),Box Large,44.9,Central,Lloydton,64646,,Consumer,Kimberly Martinez,70,kimberly.martinez@yahoo.com,336-978-5112x06910,Male,112022.03
27,2020-01-03,Critical,8,Received,Debit Card,ComfortHome Chair,Home,Furniture,1167.67,918.44,0.34,"41440 Leslie Cape Suite 911, West Jesus, WI 39429",Ordinary,2020-01-25,Air (Freight),Box Large,44.9,Central,Lloydton,64646,1,Consumer,Kimberly Martinez,70,kimberly.martinez@yahoo.com,336-978-5112x06910,Male,112022.03
27,2020-01-03,Critical,9,Received,Debit Card,AmbientGlow Diffuser,Home,Decor,249.69,173.23,0.22,"41440 Leslie Cape Suite 911, West Jesus, WI 39429",Ordinary,2020-01-25,Air (Freight),Box Large,44.9,Central,Lloydton,64646,,Consumer,Kimberly Martinez,70,kimberly.martinez@yahoo.com,336-978-5112x06910,Male,112022.03
27,2020-01-03,Critical,9,Received,Debit Card,NordicEdge Stool,Home,Furniture,1093.48,871.77,0.0,"41440 Leslie Cape Suite 911, West Jesus, WI 39429",Ordinary,2020-01-25,Air (Freight),Box Large,44.9,Central,Lloydton,64646,5,Consumer,Kimberly Martinez,70,kimberly.martinez@yahoo.com,336-978-5112x06910,Male,112022.03
27,2020-01-03,Critical,5,Received,Debit Card,FlexBook Prime,Electronics,Laptops,2049.49,1777.65,0.01,"41440 Leslie Cape Suite 911, West Jesus, WI 39429",Ordinary,2020-01-25,Air (Freight),Box Large,44.9,Central,Lloydton,64646,,Consumer,Kimberly Martinez,70,kimberly.martinez@yahoo.com,336-978-5112x06910,Male,112022.03
27,2020-01-03,Critical,9,Received,Debit Card,SmartHeat Kettle,Home,Kitchen,152.21,92.31,0.45,"41440 Leslie Cape Suite 911, West Jesus, WI 39429",Ordinary,2020-01-25,Air (Freight),Box Large,44.9,Central,Lloydton,64646,,Consumer,Kimberly Martinez,70,kimberly.martinez@yahoo.com,336-978-5112x06910,Male,112022.03
27,2020-01-03,Critical,8,Received,Debit Card,Spectra Studio,Electronics,Laptops,1974.18,1720.06,0.24,"41440 Leslie Cape Suite 911, West Jesus, WI 39429",Ordinary,2020-01-25,Air (Freight),Box Large,44.9,Central,Lloydton,64646,5,Consumer,Kimberly Martinez,70,kimberly.martinez@yahoo.com,336-978-5112x06910,Male,112022.03
28,2020-01-03,Medium,10,Received,Cash,IronLift Dumbbell,Sports,Fitness,72.13,38.99,0.06,"2327 Hall Harbors Suite 688, East Jacqueline, CO 54604",Same-Day,2020-01-25,Air (Freight),Box Large,32.1,West,Harrisberg,50025,3,Small Business,Cheyenne Scott,22,cheyenne.scott@yahoo.com,671.797.1886x53260,Female,94239.71
28,2020-01-03,Medium,1,Received,Cash,UrbanFit Sweater,Clothing,Men,91.94,55.43,0.2,"2327 Hall Harbors Suite 688, East Jacqueline, CO 54604",Same-Day,2020-01-25,Air (Freight),Box Large,32.1,West,Harrisberg,50025,3,Small Business,Cheyenne Scott,22,cheyenne.scott@yahoo.com,671.797.1886x53260,Female,94239.71
28,2020-01-03,Medium,8,Received,Cash,Classic Pants,Clothing,Men,38.28,26.51,0.43,"2327 Hall Harbors Suite 688, East Jacqueline, CO 54604",Same-Day,2020-01-25,Air (Freight),Box Large,32.1,West,Harrisberg,50025,,Small Business,Cheyenne Scott,22,cheyenne.scott@yahoo.com,671.797.1886x53260,Female,94239.71
28,2020-01-03,Medium,7,Received,Cash,Sony TrailCam,Electronics,Cameras,1047.38,576.09,0.38,"2327 Hall Harbors Suite 688, East Jacqueline, CO 54604",Same-Day,2020-01-25,Air (Freight),Box Large,32.1,West,Harrisberg,50025,1,Small Business,Cheyenne Scott,22,cheyenne.scott@yahoo.com,671.797.1886x53260,Female,94239.71
28,2020-01-03,Medium,4,Received,Cash,AmbientGlow Diffuser,Home,Decor,295.52,157.87,0.43,"2327 Hall Harbors Suite 688, East Jacqueline, CO 54604",Same-Day,2020-01-25,Air (Freight),Box Large,32.1,West,Harrisberg,50025,,Small Business,Cheyenne Scott,22,cheyenne.scott@yahoo.com,671.797.1886x53260,Female,94239.71
28,2020-01-03,Medium,1,Received,Cash,SunShield Poncho,Sports,Outdoor,94.11,81.41,0.28,"2327 Hall Harbors Suite 688, East Jacqueline, CO 54604",Same-Day,2020-01-25,Air (Freight),Box Large,32.1,West,Harrisberg,50025,4,Small Business,Cheyenne Scott,22,cheyenne.scott@yahoo.com,671.797.1886x53260,Female,94239.71
28,2020-01-03,Medium,1,Received,Cash,PureScent Frame,Home,Decor,232.24,164.98,0.18,"2327 Hall Harbors Suite 688, East Jacqueline, CO 54604",Same-Day,2020-01-25,Air (Freight),Box Large,32.1,West,Harrisberg,50025,,Small Business,Cheyenne Scott,22,cheyenne.scott@yahoo.com,671.797.1886x53260,Female,94239.71
28,2020-01-03,Medium,5,Received,Cash,ProShot Runner,Sports,Indoor,156.64,133.49,0.01,"2327 Hall Harbors Suite 688, East Jacqueline, CO 54604",Same-Day,2020-01-25,Air (Freight),Box Large,32.1,West,Harrisberg,50025,2,Small Business,Cheyenne Scott,22,cheyenne.scott@yahoo.com,671.797.1886x53260,Female,94239.71
29,2020-01-03,Urgent,1,Received,Cash,Breeze Jacket,Clothing,Men,43.3,24.14,0.13,"31692 Armstrong Views Apt. 031, Jasminport, CT 76690",Same-Day,2020-01-05,Ground,Box Medium,40.01,West,South Leahview,79347,,Consumer,Kimberly Castillo,57,kimberly.castillo@outlook.com,(821)333-2514,Male,131546.49
29,2020-01-03,Urgent,6,Received,Cash,SurfaceBook Prime,Electronics,Laptops,2182.36,1867.86,0.06,"31692 Armstrong Views Apt. 031, Jasminport, CT 76690",Same-Day,2020-01-05,Ground,Box Medium,40.01,West,South Leahview,79347,,Consumer,Kimberly Castillo,57,kimberly.castillo@outlook.com,(821)333-2514,Male,131546.49
29,2020-01-03,Urgent,7,Received,Cash,SoftCloud Tee,Clothing,Kids,37.01,22.46,0.28,"31692 Armstrong Views Apt. 031, Jasminport, CT 76690",Same-Day,2020-01-05,Ground,Box Medium,40.01,West,South Leahview,79347,,Consumer,Kimberly Castillo,57,kimberly.castillo@outlook.com,(821)333-2514,Male,131546.49
29,2020-01-03,Urgent,9,Received,Cash,ModernArt Plant,Home,Decor,237.18,199.42,0.5,"31692 Armstrong Views Apt. 031, Jasminport, CT 76690",Same-Day,2020-01-05,Ground,Box Medium,40.01,West,South Leahview,79347,,Consumer,Kimberly Castillo,57,kimberly.castillo@outlook.com,(821)333-2514,Male,131546.49
29,2020-01-03,Urgent,10,Received,Cash,Nikon FocusX,Electronics,Cameras,1530.28,1007.69,0.04,"31692 Armstrong Views Apt. 031, Jasminport, CT 76690",Same-Day,2020-01-05,Ground,Box Medium,40.01,West,South Leahview,79347,,Consumer,Kimberly Castillo,57,kimberly.castillo@outlook.com,(821)333-2514,Male,131546.49
30,2020-01-03,Low,1,Received,Cash,BrightKid Sweater,Clothing,Kids,26.99,19.4,0.24,"2768 Matthew Skyway Apt. 829, East Allisonmouth, RI 79993",Express,2020-01-22,Ground,Box Large,24.44,East,Kaiserborough,09021,,Consumer,Kendra Morgan,66,kendra.morgan@yahoo.com,+1-555-242-0421x46180,Male,105232.18
30,2020-01-03,Low,3,Received,Cash,SatinLuxe Cardigan,Clothing,Women,56.49,49.23,0.29,"2768 Matthew Skyway Apt. 829, East Allisonmouth, RI 79993",Express,2020-01-22,Ground,Box Large,24.44,East,Kaiserborough,09021,5,Consumer,Kendra Morgan,66,kendra.morgan@yahoo.com,+1-555-242-0421x46180,Male,105232.18
30,2020-01-03,Low,7,Received,Cash,Galaxy Prime,Electronics,Mobile Phones,791.31,659.4,0.1,"2768 Matthew Skyway Apt. 829, East Allisonmouth, RI 79993",Express,2020-01-22,Ground,Box Large,24.44,East,Kaiserborough,09021,,Consumer,Kendra Morgan,66,kendra.morgan@yahoo.com,+1-555-242-0421x46180,Male,105232.18
30,2020-01-03,Low,7,Received,Cash,ComfortFit Sweater,Clothing,Women,80.69,60.13,0.28,"2768 Matthew Skyway Apt. 829, East Allisonmouth, RI 79993",Express,2020-01-22,Ground,Box Large,24.44,East,Kaiserborough,09021,,Consumer,Kendra Morgan,66,kendra.morgan@yahoo.com,+1-555-242-0421x46180,Male,105232.18
31,2020-01-03,Medium,4,Received,Credit Card,SilkElegance Dress,Clothing,Women,67.02,39.02,0.47,"0453 Roberts Mission, Sellersview, TN 38013",Same-Day,2020-01-05,Air (Post),Box Large,5.82,South,Port Isaacstad,66210,,Small Business,Heather Robinson,43,heather.robinson@yahoo.com,(286)235-5173x843,Male,46148.89
31,2020-01-03,Medium,3,Received,Credit Card,SilkElegance Jacket,Clothing,Women,56.84,33.95,0.01,"0453 Roberts Mission, Sellersview, TN 38013",Same-Day,2020-01-05,Air (Post),Box Large,5.82,South,Port Isaacstad,66210,,Small Business,Heather Robinson,43,heather.robinson@yahoo.com,(286)235-5173x843,Male,46148.89
